Mkristo anaitwa mtawala.	Mtu mpole aitwaye mtawala.
Mkristo mmoja alifanya urafiki na mtu mwenye umri mkubwa.	Mtu mwenye nguvu alianzisha urafiki na mtu mwenye umri mkubwa.
Mkristo anaweza kumudu mbwa.	Mtu mchafu anaweza kumudu mbwa.
Mkristo aliokoa keki.	Mtu asiye na ucheshi aliokoa keki.
Mkristo mmoja aliuza mwana-kondoo.	Mtu mwaminifu aliuza mwana-kondoo.
Mkristo mmoja alizungumza na mtawala wa kiimla.	Mtu mwenye akili alizungumza na mtawala wa kujitegemea.
Mkristo mmoja alinunua bata.	Mtaalamu alinunua bata.
Mkristo mmoja alibadilisha koti.	Mtu fulani mwenye hila alibadilisha koti.
Mkristo mmoja alifanya urafiki na mtu mzima.	Mtu mwenye nguvu alianzisha urafiki na mtu mzima.
Mkristo alipenda kuwa na cheo.	Mtu mpumbavu alipenda mtu mashuhuri.
Mkristo mmoja aliokoa saa.	Mtaalamu aliokoa saa.
Mkristo mmoja alimpenda mkaaji.	Mtu mwenye tabia mbaya alimpenda mkaaji.
Mkristo alivunja hotuba ya Don.	Mtaalamu alivunja don.
Mkristo mmoja alibadilisha kiti.	Mtu mwenye kiburi alibadilisha kiti.
Mkristo mmoja aliandaa kiamsha-kinywa.	Mtu mwenye akili aliandaa kiamsha-kinywa.
Mkristo anamiliki bata.	Mtu dhaifu anamiliki bata.
Mkristo fulani alimkatiza mkuu wa jeshi.	Mtu mwenye pupa alimkatiza mkuu wa jeshi.
Mkristo anapaswa kupanga bajeti ya kutumia kofia ya chuma.	Mtu dhaifu aliweka bajeti ya helmeti.
Mkristo mmoja alimkatiza mtawala mmoja.	Mtu asiye safi alimkatiza mtawala mmoja.
Mkristo anamiliki simu.	Mtu mkatili anamiliki simu.
Mkristo mmoja alibadilisha chakula cha jioni.	Mtu mwaminifu alibadilisha chakula cha jioni.
Mkristo mmoja aliuza donut.	Mtu mwenye busara alibadilisha donut.
Mkristo aliokoa pizza.	Mtu asiye na uvumilivu aliokoa pizza.
Mkristo mmoja alikutana na mvulana mchanga.	Mtu mwenye akili alipata mtoto mchanga.
Mkristo mmoja aliuza pudding.	Mtu mmoja mwenye hila alibadilisha pudding.
Mkristo mmoja alikutana na sheikh.	Mtu mwenye tabia nzuri alikutana na sheikh.
Mkristo alibadilisha muffin.	Mtu mkatili alibadilisha muffin.
Mkristo alipenda kuwa na cheo.	Mtu mwenye akili nyingi alipenda mtu mashuhuri.
Mkristo mmoja alibadilishana keki.	Mtu mbaya alibadilisha pancake.
Mkristo mmoja alimtambulisha mwenzake.	Mtu mwenye fadhili alimtambua mtu fulani.
Mkristo mmoja alikuwa rafiki ya mzee mmoja.	Mtu dhaifu alishirikiana na mzee.
Mkristo anaweza kununua mavazi ya aina hiyo.	Mtu asiye na ucheshi anaweza kumudu mavazi.
Mkristo mmoja alitoa gari la jeep.	Mtu mzuri alitoa gari la jeep.
Mkristo aliweka bajeti ya keki.	Mtu mwenye kiburi aliweka bajeti ya keki.
Mkristo mmoja alizungumza na mtu wa ukoo.	Mtu dhaifu alizungumza na jamaa yake.
Mkristo alikutana na mtawala.	Mtu mwenye utaratibu alikutana na mtawala.
Mkristo alibadilishana saladi.	Mtu mwenye pupa alibadilishana saladi.
Mkristo mmoja alizungumza na mtu fulani aliyestaafu.	Mtu mwenye hasira alizungumza na mstaafu.
Mkristo alibadilishana saladi.	Mtu mzuri alibadilishana saladi.
Mkristo alipendezwa na maliki.	Mtu mwenye utaratibu alipenda imperator.
Mkristo mmoja alianzisha urafiki na mtawala wa kiimla.	Mtu mwenye kiburi alishirikiana na mtawala mwenye nguvu.
Mkristo anamiliki televisheni.	Mtu safi anamiliki televisheni.
Mkristo alichukia kijana.	Mtu mwenye chuki alichukia kijana.
Mkristo mmoja alitoa koti.	Mtu mwenye hasira alitoa koti.
Mkristo aliweka bajeti ya farasi.	Mtu mpumbavu aliweka bajeti ya farasi.
Mkristo mmoja aliuza pudding.	Mtu fulani mwenye pupa alibadilisha buddi.
Mkristo aliweka bajeti ya kiti cha magurudumu.	Mtu mjinga bajeti kwa ajili ya kitanda cha kupumzika.
Mkristo mmoja alianzisha urafiki na mteja.	Mtu mchafu alianzisha urafiki na mteja.
Mkristo mmoja aliuza basi.	Mtu mbaya sana aliuza basi.
Mkristo mmoja alikuwa rafiki ya mzee mmoja.	Mtu mwenye hekima alianzisha urafiki na mzee.
Mkristo aliweka bajeti ya koti.	Mtu mchafu aliweka bajeti ya koti.
Mkristo mmoja alibadilisha gari.	Mtu asiye na uvumilivu alibadilisha gari.
Mkristo alilipa kwa ajili ya pete.	Mtu asiye na ujuzi alilipa kwa ajili ya pete.
Mkristo anaweza kumudu kiti.	Mtu mwenye akili anaweza kumudu kiti.
Mkristo mmoja alimtambulisha baba mkwe wake.	Mtu mkarimu alijitambulisha kwa mkwewe.
Mkristo mmoja alizungumza na kolonele.	Mtu mwovu alizungumza na Kanali.
Mkristo aliokoa televisheni.	Mtu mwenye utaratibu aliokoa TV.
Mkristo mmoja aliuza viazi.	Mtu mpumbavu alibadilisha viazi.
Mkristo alichukia mkwewe.	Mtu mwovu alimchukia mama mkwe.
Mkristo mmoja alimkatiza mtawala mmoja.	Mtu mwenye akili alimkatiza mwanaume mmoja mwenye utajiri.
Mkristo alilipa kwa nguruwe.	Mtu mwenye kiburi alilipa kwa nguruwe.
Mkristo alivunja swami.	Mtu asiye na maarifa alimkatiza swami.
Mkristo mmoja alitoa ndizi.	Mtu mwenye pupa alitoa ndizi.
Mkristo anamiliki sofa.	Mtu mwenye nguvu anamiliki kitanda.
Mkristo mmoja alimtaja mtu mwenye heshima.	Mtu mwenye utaratibu alimtambua mtu mwenye cheo cha juu.
Mkristo mmoja aliandaa chakula cha jioni.	Mtu mwenye akili aliandaa chakula cha jioni.
Mkristo alipenda knight.	Mtu mkarimu alimpenda mpiganaji.
Mkristo mmoja alianguka kwenye gari.	Mtu asiye safi alipiga gari.
Mkristo alilipa kwa ajili ya meza.	Mtu mwovu alilipa kwa ajili ya meza.
Mkristo aliweka bajeti ya kitanda.	Mtu mtukutu aliweka bajeti ya kitanda.
Mkristo alianzisha urafiki na bwana mkubwa.	Mtu mkarimu alikuwa rafiki wa bwana mkubwa.
Mkristo mmoja alimkatiza rais.	Mtu mbaya alimkatiza rais.
Mkristo alikutana na mpiganaji.	Mtu asiye na ujuzi alikutana na mpiganaji.
Mkristo alivunja mazungumzo ya kijana.	Mtu mwenye akili alimkatiza kijana.
Mkristo alipenda makamu wa rais.	Mtu mchafu alipenda makamu wa rais.
Mkristo mmoja alitoa sungura.	Mtu mwenye udanganyifu alitoa sungura.
Mkristo mmoja alimpenda mzee.	Mtu mkarimu alipendezwa na mzee.
Mkristo mmoja alikuwa rafiki wa askofu.	Mtu asiye na utani alianzisha urafiki na askofu.
Mkristo mmoja alinunua vazi.	Mtu mwenye chuki alinunua koti.
Mkristo anapaswa kuwa na kifaa cha kusikiliza.	Mtu mbaya anamiliki headphones.
Mkristo alichukia bwana mkubwa.	Mtu mpole alimchukia bwana mkubwa.
Mkristo alipenda jenerali.	Mtu mwenye tabia mbaya alipenda jenerali.
Mkristo aliweka bajeti ya nguruwe.	Mtu mwenye chuki aliweka bajeti kwa nguruwe.
Mkristo alibadilisha kabati.	Mtu mwenye chuki alibadilisha kabati.
Mkristo mmoja alitoa mbwa.	Mtu mwenye hekima alitoa mbwa.
Mkristo alichukia mkuu wa jeshi.	Mtu mwenye tabia mbaya alimchukia mkuu wa shule.
Mkristo alikula pudding.	Mtu mwenye akili alikula pudding.
Mkristo alichukia papa.	Mtu mwenye nguvu alichukia papa.
Mkristo mmoja alimtambulisha mteja.	Mtu mkarimu alimtambulisha mteja.
Mkristo mmoja alimtembelea waziri mkuu.	Mtu mwenye akili alimtembelea waziri mkuu.
Mkristo aliweka bajeti ya gari la kukokotwa.	Mtu mtukutu aliweka bajeti ya gari.
Mkristo alichukia mkuu wa ukoo.	Mtu mwenye hila alimchukia mkuu wa ukoo.
Mkristo anaweza kumudu gari.	Mtu mbaya anaweza kumudu gari.
Mkristo aliweka bajeti ya mchanganyiko.	Mtu mwenye akili aliweka bajeti ya mchanganyiko.
Mkristo alipenda mtu mzima.	Mtu mzuri alipenda mtu mzima.
Mkristo mmoja alimtambulisha msimamizi.	Mtu mjinga alitambua msimamizi.
Mkristo mmoja alinunua punda.	Mtu mwovu alinunua punda.
Mkristo mmoja alifanya urafiki na seneta.	Mtu mchafu alijifanya rafiki wa seneta.
Mkristo mmoja alitoa mkate.	Mtu mwenye hila alitoa mkate.
Mkristo mmoja alioka pizza.	Mtu mwenye akili alipika pizza.
Mkristo aliweka bajeti ya gari ndogo.	Mtu asiye na uvumilivu aliweka bajeti ya gari ndogo.
Mkristo aliweka bajeti ya kununua taa.	Mtu mwenye hila aliweka bajeti ya taa.
Mkristo alikula saladi.	Mtu mwovu alikula saladi.
Mkristo alichukia mzee wa ukoo.	Mtu mwema alichukia babu.
Mkristo anamiliki pudding.	Mtu mwenye akili anamiliki pudding.
Mkristo alipenda oligarch.	Mtu safi alipenda oligarch.
Mkristo mmoja alitoa vazi.	Mtu mwenye hila alitoa vazi.
Mkristo mmoja alianzisha urafiki na askari.	Mtu mwenye akili alianzisha urafiki na mshairi.
Mkristo alilipa kwa ajili ya sungura.	Mtu mwenye pupa alilipa kwa ajili ya sungura.
Mkristo alilipa kwa ajili ya tofaa.	Mtu dhaifu alilipa kwa ajili ya apple.
Mkristo alikutana na mtu mashuhuri.	Mtu asiye na ujuzi alikutana na VIP.
Mkristo mmoja alianzisha urafiki na mpiganaji.	Mtu mpumbavu akafanya urafiki na mpiganaji.
Mkristo alibadilisha kitabu.	Mtu mwenye hekima alibadilisha kitabu.
Mkristo aliweka bajeti ya kununua gari.	Mtu mwenye nguvu alikuwa na bajeti ya kununua gari.
Mkristo alipendezwa na maliki.	Mtu mbaya alipenda imperator.
Mkristo alipendwa na gavana.	Mtu mwenye utaratibu alipenda gavana.
Mkristo mmoja aliuza shati.	Mtu safi aliuza shati.
Mkristo anaweza kununua nguo.	Mtu asiye na uvumilivu anaweza kumudu nguo.
Mkristo mmoja alimtambulisha dikteta.	Mtu mwenye udanganyifu alimtambua dikteta.
Mkristo alibadilisha nguo.	Mtu mwenye hila alibadilishana nguo.
Mkristo anaweza kununua pizza.	Mtu mbaya anaweza kumudu pizza.
Mkristo mmoja alibadilisha gari.	Mtu asiye na ucheshi alibadilisha gari.
Mkristo alikula pudding.	Mtu mwenye nguvu alimaliza pudding.
Mkristo mmoja alimtambulisha mwenyekiti.	Mtu mwenye pupa alimtambua mwenyekiti.
Mkristo mmoja aliuza televisheni.	Mtu mbaya aliuza TV.
Mkristo mmoja alibadilisha tanuri.	Mtu fulani mwenye ukarimu alibadilisha tanuri.
Mkristo alilipa kwa ajili ya televisheni.	Mtu asiye na ucheshi alilipa kwa ajili ya televisheni.
Mkristo mmoja alioka mkate.	Mtu dhaifu alioka mkate.
Mkristo mmoja alifanya urafiki na ofisa mmoja.	Mtu mzuri sana alifanya urafiki na shaba.
Mkristo mmoja alimtembelea mtu wa maana sana.	Mtu mchafu alitembelea VIP.
Mkristo mmoja aliuza chakula cha jioni.	Mtu mwenye pupa aliuza chakula cha jioni.
Mkristo alipenda kiongozi.	Mtu mpumbavu alipenda kiongozi.
Mkristo mmoja alimwita meya.	Mtu asiye na ujuzi wa kazi anaitwa meya.
Mkristo mmoja alimpenda kasisi.	Mtu mkarimu alimpenda kuhani.
Mkristo aliokoa mashine ya kuyeyusha.	Mtu mwenye akili aliokoa mashine ya kuyeyusha.
Mkristo alilipa kwa ajili ya kompyuta.	Mtaalamu alilipa kwa ajili ya kompyuta.
Mkristo mmoja alinunua benchi.	Mtu safi alinunua benchi.
Mkristo anaweza kumudu kamera.	Mtu mpole anaweza kumudu kamera.
Mkristo alimpenda askofu.	Mtu mwenye hila alimpenda askofu.
Mkristo aliokoa kifaa cha kusikiliza.	Mtu mwenye akili aliokoa kipaza sauti.
Mkristo mmoja alizungumza na mtu mashuhuri.	Mtu mkarimu alizungumza na mtu mashuhuri.
Mkristo mmoja alimkatiza sultani.	Mtu mwovu alimkatiza sultani.
Mkristo mmoja alitoa gari moshi.	Mtu asiye na ujuzi alitoa gari moshi.
Mkristo fulani alimkatiza mkuu wa kijiji.	Mtu mwenye chuki alimkatiza mkuu wa ukoo.
Mkristo mmoja alianzisha urafiki na mtu wa ukoo.	Na mtu mwovu akamfanya rafiki yake kuwa ni mlinzi wake.
Mkristo alichukia mtawala.	Mtu mwenye akili alichukia mtawala.
Mkristo mmoja alitoa gari la jeep.	Mtu mwenye pupa alitoa gari la jeep.
Mkristo alitaja kabila.	Mtu mwenye akili alipata kabila.
Mkristo mmoja alikuwa rafiki wa kiongozi fulani.	Mtu mwenye chuki alishirikiana na mkuu wa ukoo.
Mkristo anamiliki toaster.	Mtu mwenye chuki anamiliki toaster.
Mkristo mmoja alifanya urafiki na mtu fulani aliyemheshimu.	Mtu mchafu alianzisha urafiki na mtu anayemheshimu.
Mkristo mmoja alianzisha urafiki na chifu fulani.	Mtu mbaya sana alijifanya rafiki wa mkuu.
Mkristo aliokoa suti.	Mtu dhaifu aliokoa suti.
Mkristo aliweka bajeti ya kununua beret.	Mtu asiye na uvumilivu aliweka bajeti ya beret.
Mkristo alilipa kwa ajili ya aproni.	Mtu asiye na ujuzi alilipa kwa ajili ya aproni.
Mkristo mmoja alitoa kuku.	Mtu mwenye haki alitoa kuku.
Mkristo mmoja aliwatembelea wafanyakazi wa meli.	Mtu mbaya aliwatembelea wafanyakazi.
Mkristo alimpenda kolonele.	Mtu mwenye pupa alimpenda kolonele.
Mkristo anayeitwa mfalme.	Mtu asiyejua kitu aitwaye mfalme.
Mkristo mmoja alikuwa rafiki wa msimamizi.	Mtu asiye na ujuzi wa kazi alishirikiana na mkuu wa shule.
Mkristo mmoja alibadilisha calculator.	Mtu mwema alibadilisha calculator.
Mkristo mmoja alinunua nyati.	Mtu mbaya alinunua nyati.
Mkristo mmoja alizungumza na mkuu wa jeshi.	Mtaalamu alizungumza na mkuu wa kijiji.
Mkristo mmoja alijitambulisha kuwa kijana.	Mtu asiye na ujuzi alibainisha kijana.
Mkristo anaweza kumudu chakula cha mchana.	Mtu asiye na elimu anaweza kumudu chakula cha mchana.
Mkristo mmoja alikutana na mkurugenzi.	Mtu dhaifu alikutana na mkurugenzi.
Mkristo mmoja aliuza donut.	Mtu mwenye akili alibadilisha donut.
Mkristo mmoja alipenda don.	Mtu mwenye pupa alipenda don.
Mkristo aliweka bajeti ya kumnunulia punda.	Mtu mwenye hasira aliweka bajeti ya punda.
Mkristo mmoja alizungumza na mtu mzima.	Mtu asiye na utani alizungumza na mtu mzima.
Mkristo anapaswa kuwa na saa.	Mtu mwenye akili ana saa.
Mkristo alikutana na mzee wa ukoo.	Mtu asiyejua alikutana na babu.
Mkristo alikula pudding.	Mtu mjanja alimaliza pudding.
Mkristo alipenda aristocrat.	Mtu mwenye sura mbaya alipenda aristocrat.
Mkristo huitwa bwana.	Mtu mwenye utaratibu aitwaye bwana.
Mkristo alipenda mtawala.	Mtu mwenye pupa alipenda mtawala.
Mkristo alivunja maneno ya earl.	Mtu mwenye tabia mbaya alimkatiza earl.
Mkristo aliweka bajeti ya koti.	Mtu mzuri sana aliweka bajeti ya koti.
Mkristo alibadilisha kabati.	Mtu mchafu alibadilisha kabati.
Mkristo mmoja alimpenda meneja.	Mtu asiye na ujuzi alipenda meneja.
Mkristo mmoja alinunua kabati.	Mtu mwenye akili alinunua kabati.
Mkristo mmoja alitoa kuku.	Mtu mbaya alitoa kuku.
Mkristo mmoja alikutana na sheikh.	Mtu asiyejua kitu alikutana na sheikh.
Mkristo alichukia nahodha.	Mtu asiye na ucheshi alimchukia nahodha.
Mkristo mmoja aliokoa televisheni.	Mtu mwenye hasira aliokoa televisheni.
Mkristo mmoja alimpenda mtu mzima.	Mtu mkatili alipendezwa na mtu mzima.
Mkristo anakuwa na kompyuta ndogo.	Mtu mbaya anamiliki laptop.
Mkristo mmoja aliuza nguruwe.	Mtu mpumbavu aliuza nguruwe.
Mkristo alikutana na mtu mzima.	Mtu mbaya alikutana na mtu mzima.
Mkristo mmoja alizungumza na mwalimu.	Mtu mwenye utaratibu alizungumza na waziri.
Mkristo mmoja alikutana na mtendaji fulani.	Mtu mwenye udanganyifu alikutana na mtendaji.
Mkristo mmoja aliokoa punda.	Mtu mbaya aliokoa punda.
Mkristo fulani alimkatiza mkuu wa kijiji.	Mtu mwenye fadhili alimkatiza mkuu wa ukoo.
Mkristo anamiliki ng'ombe.	Mtu mwenye kiburi ana ng'ombe.
Mkristo mmoja alimtembelea askofu.	Mtu mwovu alimtembelea askofu.
Mkristo mmoja alimwita mgeni.	Mtu mpumbavu alimwita mgeni.
Mkristo anapaswa kupanga bajeti ya kutumia kofia ya chuma.	Mtu mpumbavu aliweka bajeti ya helmeti.
Mkristo mmoja aliuza kifaa cha kuunganisha.	Mtu mbaya alibadilisha stapler.
Mkristo mmoja alimtembelea mwanajeshi.	Mtu mbaya alimtembelea mwanajeshi.
Mkristo alikutana na kiongozi.	Mtu mwenye utaratibu alikutana na kiongozi.
Mkristo alizungumza na gavana.	Mtu dhaifu alizungumza na gavana.
Mkristo mmoja alimtembelea rais.	Mtu mwenye kiburi alimtembelea rais.
Mkristo fulani alimkatiza kijana fulani.	Mtu fulani mwenye hila alimkatiza kijana fulani.
Mkristo mmoja alibadilisha paka.	Mtu mchafu alibadilisha paka.
Mkristo mmoja aliweka bajeti ya basi.	Mtu mzuri sana aliweka bajeti ya basi.
Mkristo mmoja aliokoa mbwa.	Mtu asiye na ucheshi aliokoa mbwa.
Mkristo mmoja alimtambulisha mwenyekiti.	Mtu mwenye nguvu alitambua mwenyekiti.
Mkristo alipenda mtu wa hali ya juu.	Mtu mpumbavu alipenda VIP.
Mkristo fulani alimkatiza mgeni.	Mtu mwenye kiburi alimkatiza mgeni.
Mkristo alichukia mmiliki.	Mtu mwenye akili nyingi alichukia mmiliki.
Mkristo anaweza kununua kitabu cha kukunjwa.	Mtu mtukutu anaweza kumudu mkate.
Mkristo mmoja alimtembelea msimamizi.	Mtu asiye safi alimtembelea msimamizi.
Mkristo fulani alimkatiza mzee fulani.	Mtu mwenye chuki alimkatiza mstaafu.
Mkristo alipenda kundi la watu.	Mtu safi alipenda kundi.
Mkristo mmoja alibadilishana pizza.	Mtu mzuri alibadilishana pizza.
Mkristo mmoja aliitwa mtukufu.	Mtu mwenye akili nyingi aitwaye mtukufu.
Mkristo mmoja alibadilisha gari.	Mtu mzuri alibadilishana gari.
Mkristo mmoja alimtembelea kiongozi.	Mtu asiye na uvumilivu alimtembelea kiongozi.
Mkristo mmoja alibadilisha kiti.	Mtu mzuri alibadilisha kiti.
Mkristo mmoja alimtambulisha mmoja wa wakuu wa madarasa.	Mtu mwenye tabia mbaya alimtambua mkuu wa shule.
Mkristo fulani alimkatiza kijana fulani.	Mtu fulani mwenye pupa alimkatiza kijana fulani.
Mkristo aliokoa chakula cha jioni.	Mtu mwenye akili aliokoa chakula cha jioni.
Mkristo aliweka bajeti ya chakula.	Mtu mwenye hila aliweka bajeti ya chakula.
Mkristo alifananisha mfalme.	Mtu asiye na ucheshi alimtambua mfalme.
Mkristo mmoja alibadilisha koti.	Mtu mwenye chuki alibadilishana koti.
Mkristo mmoja alimtembelea bwana mmoja.	Mtu mbaya alimtembelea bwana mkubwa.
Mkristo mmoja aliuza viazi.	Mtu asiye na ujuzi aliuza viazi.
Mkristo mmoja alitoa saa.	Mtu mwenye hasira alitoa saa.
Mkristo mmoja alinunua chakula cha mchana.	Mtu mchafu alinunua chakula cha mchana.
Mkristo mmoja alinunua chakula.	Mtu mwenye sura mbaya alinunua chakula.
Mkristo anamiliki supu.	Mtu asiye na ucheshi anamiliki supu.
Mkristo alikutana na mkwewe.	Mtu mwenye nguvu alikutana na mkwewe.
Mkristo mmoja alizungumza na ofisa mmoja.	Mtu mzuri alizungumza na afisa.
Mkristo mmoja alianzisha urafiki na mpiganaji.	Mtu asiye safi alishirikiana na mpiganaji.
Mkristo mmoja alinunua saa.	Mtu mchafu alinunua saa.
Mkristo mmoja alimpenda nahodha.	Mtu mwenye pupa alimpenda nahodha.
Mkristo mmoja alimtembelea papa.	Mtu mwenye utaratibu alimtembelea papa.
Mkristo mmoja aliuza koti.	Mtu mwenye chuki aliuza koti.
Mkristo mmoja alikutana na kikundi cha watu.	Mtu mbaya alikutana na kundi.
Mkristo alichukia vizir.	Mtu mwenye ujuzi alichukia mkuu wa ukoo.
Mkristo mmoja aliokoa mbwa.	Mtu mwenye usafi aliokoa mbwa.
Mkristo alilipa kwa ajili ya mango.	Mtu mwenye hasira alilipa kwa ajili ya mango.
Mkristo mmoja alimtembelea mtu wa ukoo.	Mtu mzuri alitembelea jamaa.
Mkristo mmoja alitoa kuku.	Mtu mzuri alitoa kuku.
Mkristo mmoja alibadilishana keki.	Mtu mkarimu alibadilishana keki.
Mkristo mmoja alivutiwa na kijana fulani.	Mtu mwenye pupa alimpenda kijana.
Mkristo mmoja alimpenda mfanyakazi wake.	Mtu mwema alimpenda mfanyakazi.
Mkristo mmoja alibadilishana keki.	Mtu mkali alibadilishana pancake.
Mkristo mmoja alipenda mzee wa kanisa.	Mtu mwenye udanganyifu alipenda mkuu wa shule.
Mkristo mmoja alimtembelea kamanda.	Mtu mzuri alitembelea commodore.
Mkristo aliweka bajeti ya koti.	Mtu mwenye bajeti nzuri kwa ajili ya koti.
Mkristo mmoja alikutana na mzee.	Mtaalamu alikutana na mzee.
Mkristo alikula chakula.	Mtu mbaya alikula chakula.
Mkristo alichukia kijana.	Mtu mwenye akili nyingi alichukia kijana.
Mkristo mmoja alibadilisha nguo.	Mtu asiye na ucheshi alibadilisha mavazi.
Mkristo mmoja alibadilisha kabati.	Mtu mwenye akili alibadilisha kabati.
Mkristo alimpenda mama mkwe.	Mtu mtukutu alimpenda mkwewe.
Mkristo aliokoa paka.	Mtu mchafu aliokoa paka.
Mkristo mmoja alitoa TV.	Mtu mkatili alitoa TV.
Mkristo mmoja aliuza nguruwe.	Mtu mwaminifu aliuza nguruwe.
Mkristo anapaswa kuvaa kofia ya chuma.	Mtu mkatili ana kofia ya chuma.
Mkristo alichukia mtawala.	Mtu mwovu alimchukia kaisari.
Mkristo mmoja alinunua taa.	Mtu mwenye akili alinunua taa.
Mkristo alilipa kwa gari.	Mtu mwovu alilipa kwa gari.
Mkristo mmoja alitoa chakula cha mchana.	Mtu mwema alitoa chakula cha mchana.
Mkristo aliweka bajeti ya suti.	Mtu mtukutu aliweka bajeti ya suti.
Mkristo mmoja alimtambulisha seneta.	Mtu asiye na ujuzi alimtambua seneta.
Mkristo alipenda bwana wake.	Mtu mwenye akili alipenda bwana.
Mkristo mmoja aliendesha basi.	Mtu mwenye sura mbaya aliendesha basi.
Mkristo anaweza kumudu sungura.	Mtu mwenye pupa anaweza kumudu sungura.
Mkristo alikula saladi.	Mtu mwenye utaratibu alitumia saladi.
Mkristo mmoja aliuza sungura.	Mtu mwenye akili alibadilisha sungura.
Mkristo mmoja alimtambulisha hakimu.	Mtu mwenye chuki alimtambua hakimu.
Mkristo alipenda kuwa na cheo.	Mtu mkatili alipenda mtu mashuhuri.
Mkristo aliokoa simu.	Mtu mwenye pupa aliokoa simu.
Mkristo mmoja aliokoa gari-moshi.	Mtu dhaifu aliokoa gari moshi.
Mkristo mmoja alitoa chakula cha jioni.	Mtu mjinga alitoa chakula cha jioni.
Mkristo aitwaye mkwe.	Mtu mzuri aitwaye mkwe.
Mkristo huitwa bosi.	Mtu mwenye hekima aitwaye bosi.
Mkristo mmoja alizungumza na mtu mashuhuri.	Mtu mwenye akili alizungumza na mtu mwenye cheo.
Mkristo mmoja alikutana na mkuu wa kanisa.	Mtu asiye na ucheshi alikutana na mkuu wa shule.
Mkristo mmoja alibadilisha chakula cha mchana.	Mtu mwovu alibadilisha chakula cha mchana.
Mkristo alimpenda waziri mkuu.	Mtu asiye safi alimpenda waziri mkuu.
Mkristo mmoja alinunua basi.	Mtu mwenye akili alinunua basi.
Mkristo alipenda mama mkwe.	Mtu mwenye akili sana alipenda mkwewe.
Mkristo aliweka bajeti ya meza.	Mtu mwenye hila aliweka bajeti ya meza.
Mkristo mmoja aliandaa kiamsha-kinywa.	Mtu dhaifu aliandaa kiamsha-kinywa.
Mkristo anaweza kumudu kuchapisha.	Mtu mchafu anaweza kumudu printer.
Mkristo mmoja alinunua suti.	Mtu mwenye sura mbaya alinunua suti.
Mkristo aliokoa tunda.	Mtu asiye na uvumilivu aliokoa tunda.
Mkristo mmoja alinunua meza.	Mtu mwenye hasira alinunua meza.
Mkristo mmoja aliuza mashine ya kuyeyusha.	Mtu mwenye akili aliuza blender.
Mkristo anaweza kumudu sungura.	Mtu mwenye hekima anaweza kumudu sungura.
Mkristo alikutana na mtu mashuhuri.	Mtu mwenye hasira alikutana na mtu muhimu.
Mkristo mmoja alibadilisha nguo.	Mtu mwenye udanganyifu alibadilisha mavazi.
Mkristo alilipa kwa ajili ya treni.	Mtu mkarimu alilipa kwa ajili ya treni.
Mkristo aliweka bajeti ya kumnunulia pete.	Mtu mkarimu aliweka bajeti ya pete.
Mkristo anamiliki chakula cha jioni.	Mtu asiye na uvumilivu ana chakula cha jioni.
Mkristo mmoja alimtembelea nahodha.	Mtu asiye mtaalamu alimtembelea nahodha.
Mkristo aliweka bajeti ya toaster.	Mtu mjanja aliweka bajeti ya toaster.
Mkristo aliokoa chakula cha jioni.	Mtaalamu aliokoa chakula cha jioni.
Mkristo mmoja alinunua sofa.	Mtu asiye na uvumilivu alinunua sofa.
Mkristo mmoja alimkatiza mzee.	Mtu fulani mwenye hila alimkatiza mzee fulani.
Mkristo alilipa kwa mkate.	Mtu mwenye hila alilipa kwa mkate.
Mkristo alinunua ng'ombe.	Mtu mmoja mkarimu alinunua ng'ombe.
Mkristo alipenda mtu mzima.	Mtu dhaifu alimpenda mtu mzima.
Mkristo mmoja alizungumza na mtu mzima.	Mtu mwenye akili alizungumza na mtu mzima.
Mkristo mmoja alinunua ng'ombe.	Mtu mwenye akili alinunua ng'ombe.
Mkristo mmoja alikutana na mtu fulani aliyemheshimu.	Mtu mwenye akili alipata kipenzi.
Mkristo mmoja alimtembelea mtawala.	Mtu mbaya sana alimtembelea mrithi.
Mkristo mmoja alimtembelea mwenyekiti.	Mtu mpumbavu alimtembelea mwenyekiti.
Mkristo mmoja alibadilishana tunda.	Mtu mwovu alibadilishana tunda.
Mkristo alipenda Commodore.	Mtu mwenye tabia mbaya alipendezwa na kamanda.
Mkristo anamiliki koti.	Mtu mwenye kiburi anamiliki koti.
Mkristo mmoja aliuza kofia.	Mtu mwenye usafi aliuza kofia.
Mkristo aitwaye msimamizi.	Mtu mwenye akili aliitwa msimamizi.
Mkristo mmoja alitoa ndizi.	Mtu mbaya alitoa ndizi.
Mkristo mmoja alimtembelea papa.	Mtu mbaya sana alimtembelea papa.
Mkristo alinunua gari.	Mtu mkatili alinunua gari.
Mkristo alipenda mpenzi wake.	Mtu mwenye hekima alimpenda mpenzi wake.
Mkristo mmoja alifanya urafiki na seneta.	Mtu mwenye jeuri alianzisha urafiki na seneta.
Mkristo anamiliki kamera.	Mtu mbaya anamiliki kamera.
Mkristo mmoja alibadilisha blender.	Mtu asiye na uvumilivu alibadilisha blender.
Mkristo alipenda shaba.	Mtu mwenye nguvu alipenda mtu mwenye nguvu.
Mkristo alipenda kamanda.	Mtu mbaya alipenda kamanda.
Mkristo aliweka bajeti ya koti.	Mtu asiye safi aliweka bajeti ya koti.
Mkristo alichukia jirani yake.	Mtu mwenye jeuri alimchukia jirani yake.
